169.639,-43.774,34
169.486,-43.7435,36
170.214,-43.5174,16
170.113,-43.5703,26
170.168,-43.5637,42
170.243,-43.5466,16
170.029,-43.5478,20
170.081,-43.4764,38
169.48,-43.7686,38
169.688,-43.7925,40
170.101,-43.4658,18
170.073,-43.5915,16
169.926,-43.6907,28
169.431,-43.7501,32
170.253,-43.3414,16
169.691,-43.7025,30
169.636,-43.7091,26
170.066,-43.4618,34
169.804,-43.5994,44
170.156,-43.4592,18
170.194,-43.528,16
169.451,-43.7395,42
169.851,-43.7079,32
170.078,-43.4115,18
170.016,-43.6881,16
169.431,-43.7501,44
169.634,-43.6443,42
169.911,-43.6761,28
170.19,-43.4632,16
170.185,-43.4883,20
169.787,-43.9845,42
169.532,-43.6972,38
169.862,-43.6576,42
169.816,-43.7039,30
170.018,-43.5981,38
169.431,-43.7501,40
170.214,-43.5174,28
170.075,-43.5015,26
170.193,-43.3732,36
169.633,-43.954,44
170.09,-43.5161,18
170.276,-43.3957,44
170.206,-43.6326,16
169.964,-43.7595,24
170.254,-43.4963,16
169.828,-43.9633,26
170.167,-43.4089,24
170.006,-43.4936,28
169.726,-43.7065,20
169.778,-43.7899,30
169.879,-43.5822,22
170.219,-43.4923,16
169.885,-43.7119,18
170.017,-43.4433,18
169.535,-43.762,36
170.228,-43.532,16
169.488,-43.8083,36
169.876,-43.5173,24
169.682,-43.9725,32
170.067,-43.6166,38
170.269,-43.5108,16
169.9,-43.8813,22
170.095,-43.4909,42
169.648,-43.6589,18
169.691,-44.0122,44
170.03,-43.7027,24
169.735,-43.7462,26
169.549,-43.7766,36
169.819,-43.9236,30
169.758,-43.6457,42
169.723,-43.9513,18
169.581,-43.8706,44
170.048,-43.7821,44
169.967,-43.8244,32
170.151,-43.6392,28
169.48,-43.7686,26
169.947,-43.835,42
170.287,-43.3454,16
170.243,-43.5466,24
169.957,-43.475,24
170.127,-43.4301,34
169.659,-43.9182,36
169.894,-43.7516,36
170.251,-43.4314,42
169.937,-43.4856,16
170.14,-43.6895,16
170.205,-43.4777,16
169.683,-43.8177,34
169.914,-43.741,38
170.271,-43.4209,42
170.152,-43.3943,30
169.431,-43.7501,24
170.287,-43.3454,34
169.868,-43.6325,28
170.293,-43.3203,20
169.616,-43.7197,26
170.02,-43.5081,16
170.202,-43.4129,18
170.213,-43.3626,40
170.208,-43.5426,16
169.572,-43.8309,36
169.946,-43.5253,16
170.166,-43.6537,22
170.249,-43.5214,16
169.958,-43.7847,16
170.274,-43.4857,16
169.471,-43.7289,36
169.98,-43.5293,38
169.934,-43.5756,26
169.974,-43.5544,26
170.289,-43.5003,16
169.925,-43.5359,18
169.903,-43.7913,36
169.546,-43.8666,16
169.813,-43.7939,36
170.291,-43.4103,30
170.265,-43.446,16
170.262,-43.3812,40
170.116,-43.6352,42
169.891,-43.5319,20
169.865,-43.7224,24
170.091,-43.6709,20
170.037,-43.4327,24
170.101,-43.4658,38
170.172,-43.3838,30
170.087,-43.6061,32
169.445,-43.7647,32
169.83,-43.5636,18
169.995,-43.5438,34
169.651,-43.7237,22
169.517,-43.8375,26
170.031,-43.8575,40
170.172,-43.3838,22
169.98,-43.5293,30
169.929,-43.9104,38
169.741,-43.7211,30
169.964,-43.7595,16
169.917,-43.651,30
170.291,-43.4103,44
170.061,-43.487,30
169.816,-43.5491,42
169.68,-43.7528,44
169.795,-43.5596,20
170.272,-43.5757,42
170.17,-43.4738,16
169.561,-43.7263,42
170.202,-43.4129,34
169.744,-43.7859,38
170.222,-43.4023,30
170.133,-43.5598,18
169.668,-43.6483,18
170.136,-43.4698,18
169.677,-43.8428,20
170.027,-43.6378,24
170.26,-43.4711,28
170.156,-43.4592,18
169.445,-43.7647,44
170.263,-43.536,16
169.799,-43.7793,16
170.247,-43.3666,36
169.992,-43.479,18
169.59,-43.9103,24
169.949,-43.745,44
169.645,-43.7488,18
169.662,-43.6734,44
170.26,-43.4711,16
170.259,-43.716,38
170.046,-43.4724,18
170.21,-43.4526,28
170.167,-43.4089,38
170.15,-43.4843,18
170.227,-43.3772,44
169.712,-43.692,36
169.709,-43.7819,34
170.203,-43.5677,18
169.989,-43.569,26
169.659,-43.9182,42
170.196,-43.438,18
170.243,-43.5466,16
169.668,-43.6483,34
169.451,-43.7395,36
169.977,-43.4644,22
170.101,-43.4658,18
169.921,-43.8707,36
169.596,-43.7303,26
170.102,-43.6206,28
170.049,-43.5372,16
170.246,-43.6114,22
170.222,-43.4023,42
170.016,-43.6881,20
169.648,-43.9685,34
169.689,-43.6377,26
169.431,-43.7501,32
170.132,-43.4049,44
169.755,-43.5808,44
170.253,-43.3414,16
170.044,-43.5624,24
170.141,-43.4446,28
169.61,-43.8997,30
170.02,-43.5081,40
170.112,-43.4155,34
170.021,-43.6629,30
170.083,-43.786,34
169.431,-43.7501,36
170.001,-43.6735,44
170.151,-43.6392,32
169.923,-43.6259,24
169.925,-43.5359,42
170.158,-43.7689,44
170.093,-43.5809,36
169.951,-43.5001,16
170.041,-43.6524,24
169.431,-43.7501,44
169.735,-43.5914,38
169.778,-43.6351,36
169.729,-43.9262,38
170.101,-43.4658,28
169.955,-43.8747,22
170.249,-43.5214,28
169.691,-43.8574,44
170.19,-43.4632,16
169.572,-43.8309,32
170.132,-43.4049,18
169.966,-43.5147,30
169.954,-43.565,24
170.075,-43.5015,18
170.105,-43.6855,24
169.946,-43.6801,42
169.431,-43.7501,40
169.723,-43.6417,34
170.183,-43.5783,42
169.775,-43.8799,18
169.853,-43.6179,28
170.216,-43.4275,18
169.894,-43.5967,18
170.053,-43.7569,32
169.915,-43.8958,18
170.225,-43.4672,32
169.459,-43.7792,36
169.795,-43.5596,36
169.888,-43.6219,22
169.894,-43.5967,28
170.216,-43.4275,28
170.158,-43.7689,16
169.659,-43.7634,40
169.932,-43.6656,26
169.793,-43.6496,20
170.213,-43.3626,36
169.836,-43.5385,24
169.573,-43.676,42
170.228,-43.532,16
169.772,-43.6602,30
169.488,-43.8083,36
169.587,-43.6906,44
169.824,-43.5888,22
169.778,-43.6351,24
170.165,-43.4989,36
170.17,-43.4738,32
170.269,-43.5108,16
170.242,-43.3917,26
169.561,-43.8812,34
170.112,-43.4155,26
169.755,-43.5808,32
170.032,-43.4578,16
169.691,-44.0122,44
170.185,-43.4883,36
170.274,-43.4857,32
170.112,-43.4155,18
170.17,-43.4738,36
169.494,-43.7832,40
170.251,-43.4314,28
170.205,-43.4777,36
169.899,-43.5716,36
169.642,-43.684,36
169.885,-43.557,32
170.28,-43.4606,38
169.836,-43.8482,44
169.98,-43.5293,30
170.21,-43.4526,28
170.206,-43.6326,16
170.121,-43.4552,38
170.205,-43.4777,16
170.176,-43.4486,18
169.691,-44.0122,44
169.998,-43.6087,32
169.648,-43.9685,34
170.167,-43.4089,18
170.136,-43.4698,24
170.099,-43.5558,26
170.258,-43.5611,18
170.287,-43.5903,30
170.167,-43.4089,30
170.172,-43.3838,44
170.227,-43.3772,30
170.293,-43.3203,36
169.622,-43.8494,44
169.703,-43.8071,30
170.084,-43.5412,34
169.905,-43.5465,44
170.03,-43.7027,24
170.041,-43.6524,16
169.775,-43.7251,16
169.952,-43.8098,16
169.624,-43.9143,30
170.199,-43.5029,16
170.085,-43.6961,34
169.492,-43.7183,30
170.219,-43.4923,20
169.882,-43.647,28
170.299,-43.6948,16
169.99,-43.7238,16
170.143,-43.7543,20
169.431,-43.7501,28
169.532,-43.6972,22
169.859,-43.7476,38
169.512,-43.7078,42
170.14,-43.6895,16
169.952,-43.8098,34
170.271,-43.4209,42
170.012,-43.6232,44
169.604,-43.9248,34
169.946,-43.5253,16
169.601,-43.86,28
170.143,-43.7543,26
169.431,-43.7501,20
169.703,-43.8071,30
170.097,-43.8006,44
169.981,-43.8389,40
170.244,-43.7014,16
169.83,-43.7185,34
170.207,-43.3877,44
169.828,-43.8085,44
170.177,-43.6035,44
170.272,-43.5757,34
170.245,-43.4566,16
170.095,-43.4909,28
170.265,-43.446,16
170.274,-43.4857,16
169.868,-43.7873,42
169.488,-43.8083,26
170.124,-43.5201,38
170.175,-43.6934,24
170.207,-43.3877,18
169.624,-43.9143,16
170.24,-43.4817,28
169.819,-43.7688,28
170.234,-43.5069,16
170.253,-43.3414,38
169.619,-43.9394,44
170.283,-43.5254,16
170.146,-43.6643,22
170.016,-43.8429,36
170.192,-43.618,44
169.445,-43.7647,22
169.538,-43.8269,34
169.561,-43.8812,24
169.709,-43.7819,38
169.601,-43.86,42
170.17,-43.4738,16
169.607,-43.8348,44
169.836,-43.6933,24
169.546,-43.8666,24
170.124,-43.5201,18
169.613,-43.8097,26
169.639,-43.774,40
169.819,-43.7688,36
170.1,-43.7106,26
169.631,-43.7343,18
170.3,-43.45,18
169.445,-43.7647,44
169.59,-43.9103,24
170.02,-43.5081,32
170.291,-43.4103,26
170.255,-43.6511,18
169.517,-43.8375,34
169.581,-43.8706,44
170.01,-43.7132,34
170.231,-43.442,32
169.587,-43.8454,36
169.686,-43.7277,38
170.096,-43.6458,18
169.905,-43.5465,34
170.243,-43.5466,16
169.645,-43.9037,28
169.784,-43.6099,34
169.451,-43.7395,36
169.628,-43.6694,24
170.232,-43.5969,34
170.185,-43.4883,16
170.012,-43.4684,28
169.532,-43.6972,34
170.28,-43.4606,16
169.689,-43.6377,30
170.137,-43.6246,16
169.431,-43.7501,32
170.276,-43.3957,22
169.549,-43.7766,42
169.79,-43.7396,44
169.558,-43.8163,32
169.431,-43.7501,36
169.828,-43.9633,42
169.952,-43.655,24
170.249,-43.5214,16
170.088,-43.7609,24
170.282,-43.3706,32
170.269,-43.5108,16
169.654,-43.7885,26
169.668,-43.6483,38
169.431,-43.7501,44
169.854,-43.7727,22
169.659,-43.7634,22
169.503,-43.8229,20
170.096,-43.6458,34
170.139,-43.5346,38
170.004,-43.7384,36
170.293,-43.3203,40
169.535,-43.762,42
170.026,-43.483,40
169.729,-43.7714,22
170.042,-43.8072,38
169.935,-43.8852,34
169.459,-43.7792,36
169.802,-43.8442,42
169.871,-43.5425,42
169.77,-43.7502,20
169.694,-43.6125,32
169.657,-43.6986,30
169.535,-43.762,36
169.659,-43.9182,42
170.158,-43.7689,28
170.296,-43.3851,32
170.241,-43.6366,20
170.058,-43.5769,16
169.523,-43.8123,22
169.596,-43.7303,38
170.205,-43.4777,20
169.683,-43.6628,18
169.851,-43.7079,16
170.152,-43.3943,34
169.68,-43.7528,38
170.226,-43.622,40
170.167,-43.4089,34
170.084,-43.5412,26
169.703,-43.9619,34
169.882,-43.647,16
169.633,-43.954,44
169.773,-43.9699,22
170.171,-43.6286,40
169.804,-43.909,20
169.946,-43.5253,16
169.758,-43.6457,30
169.752,-43.9805,38
169.492,-43.7183,22
170.107,-43.4406,38
169.651,-43.8785,18
169.492,-43.7183,18
170.061,-43.487,44
169.929,-43.9104,42
169.749,-43.9156,28
169.703,-43.6523,22
170.294,-43.4751,42
169.799,-43.9342,24
169.79,-43.8945,38
169.688,-43.9474,36
169.865,-43.7224,32
169.471,-43.7289,42
170.283,-43.5254,16
169.85,-43.553,20
170.291,-43.4103,44
170.236,-43.4169,18
170.013,-43.7781,24
170.168,-43.5637,18
169.981,-43.6841,18
170.152,-43.3943,18
170.107,-43.4406,18
169.993,-43.7887,38
169.749,-43.6059,16
170.1,-43.7106,26
169.575,-43.8957,24
169.535,-43.762,20
169.712,-43.8468,30
169.85,-43.553,16
169.992,-43.479,24
169.992,-43.479,18
169.59,-43.9103,24
170.298,-43.54,38
170.259,-43.716,38
169.859,-43.5928,20
169.977,-43.4644,26
169.674,-43.9328,42
169.813,-43.6391,38
169.938,-43.7953,20
169.795,-43.5596,16
170.247,-43.3666,40
170.265,-43.446,38
169.819,-43.6139,16
169.96,-43.5399,44
170.012,-43.4684,28
169.986,-43.659,44
170.073,-43.5915,16
170.206,-43.6326,32
170.016,-43.6881,20
169.648,-43.9685,34
169.859,-43.5928,16
170.113,-43.5703,34
169.593,-43.6654,34
170.029,-43.5478,16
170.293,-43.3203,36
170.087,-43.4512,30
169.899,-43.5716,16
169.931,-43.5107,16
169.816,-43.5491,22
169.951,-43.5001,16
169.431,-43.7501,44
170.036,-43.6775,22
169.578,-43.8057,44
169.952,-43.655,28
169.712,-43.692,20
169.709,-43.7819,44
169.787,-43.9845,42
169.954,-43.565,24
169.836,-43.5385,16
169.648,-43.6589,24
169.807,-43.819,20
170.075,-43.5015,26
170.293,-43.3203,40
170.28,-43.4606,38
169.871,-43.5425,18
169.767,-43.995,36
170.058,-43.5769,32
170.058,-43.5769,24
169.552,-43.8414,44
169.575,-43.8957,34
169.659,-43.9182,42
169.755,-43.7356,20
169.804,-43.909,42
169.876,-43.5173,18
169.723,-43.6417,16
169.752,-43.8256,26
170.128,-43.5849,22
169.845,-43.5782,16
169.691,-44.0122,44
169.845,-43.733,26
169.804,-43.7542,40
169.879,-43.5822,18
169.957,-43.475,16
169.793,-43.6496,40
170.11,-43.5055,42
170.101,-43.4658,42
170.049,-43.5372,40
169.92,-43.7159,26
169.828,-43.9633,42
169.915,-43.8958,26
169.9,-43.7264,38
169.63,-43.8891,28
170.097,-43.8006,40
170.202,-43.4129,18
169.935,-43.7304,20
170.199,-43.5029,20
169.9,-43.8813,36
170.121,-43.4552,18
170.07,-43.5267,30
169.937,-43.6404,28
170.245,-43.4566,16
170.265,-43.446,16
170.3,-43.45,42
170.196,-43.438,18
169.764,-43.9302,42
170.296,-43.3851,22
170.289,-43.5003,32
170.271,-43.4209,38
170.032,-43.4578,36
170.066,-43.4618,18
170.234,-43.5069,28
170.283,-43.5254,16
170.161,-43.4341,18
170.285,-43.4354,18
170.17,-43.4738,16
170.107,-43.4406,18
170.222,-43.4023,30
169.634,-43.6443,22
170.02,-43.5081,28
169.749,-43.6059,16
170.137,-43.6246,32
170.247,-43.3666,36
169.706,-43.8719,30
169.833,-43.7833,28
169.984,-43.749,26
169.813,-43.6391,42
169.581,-43.8706,44
169.977,-43.4644,18
170.243,-43.5466,24
169.775,-43.7251,24
170.153,-43.5492,18
169.977,-43.4644,26
170.267,-43.356,42
169.795,-43.5596,16
170.002,-43.8284,42
169.52,-43.7475,18
170.294,-43.4751,16
169.822,-43.8336,24
170.037,-43.4327,16
170.185,-43.4883,16
169.914,-43.5862,44
169.813,-43.7939,16
170.253,-43.3414,42
170.032,-43.4578,28
170.038,-43.5875,20
170.083,-43.786,34
170.194,-43.528,16
170.246,-43.6114,30
169.431,-43.7501,44
170.293,-43.3203,44
169.966,-43.5147,30
170.075,-43.5015,18
170.267,-43.356,28
169.911,-43.5213,22
170.193,-43.3732,36
169.767,-43.995,36
169.471,-43.7289,16
169.998,-43.6087,16
169.946,-43.6801,30
169.978,-43.6193,38
169.862,-43.8124,22
169.57,-43.766,38
170.167,-43.4089,24
170.099,-43.5558,26
169.552,-43.8414,44
170.095,-43.4909,18
170.172,-43.3838,44
169.566,-43.856,44
169.691,-44.0122,44
170.032,-43.4578,20
170.242,-43.3917,18
169.899,-43.5716,36
169.842,-43.823,44
169.567,-43.7012,32
170.219,-43.4923,20
169.822,-43.8336,36
169.445,-43.7647,36
170.299,-43.6948,16
170.287,-43.3454,16
169.897,-43.6616,40
169.471,-43.7289,28
169.616,-43.7197,30
170.119,-43.5452,24
170.119,-43.5452,18
169.856,-43.6827,18
169.587,-43.6906,28
170.165,-43.4989,16
169.567,-43.7012,40
170.107,-43.4406,30
169.937,-43.4856,24
169.451,-43.7395,42
170.296,-43.3851,40
170.109,-43.7503,26
170.097,-43.8006,40
170.02,-43.5081,16
169.674,-43.6231,44
170.222,-43.4023,18
169.804,-43.909,20
169.891,-43.5319,44
170.244,-43.7014,16
170.037,-43.4327,28
169.471,-43.7289,36
170.289,-43.5003,16
169.969,-43.7344,42
169.931,-43.5107,16
170.245,-43.4566,16
170.061,-43.487,44
170.046,-43.4724,18
170.136,-43.4698,32
169.9,-43.8813,32
169.593,-43.8203,44
170.091,-43.6709,20
170.294,-43.4751,38
169.865,-43.7224,36
170.296,-43.3851,22
169.79,-43.5848,28
169.445,-43.7647,32
169.744,-43.6311,36
169.613,-43.6549,22
169.816,-43.7039,26
169.683,-43.8177,30
170.058,-43.4221,24
170.24,-43.4817,28
169.819,-43.7688,28
170.058,-43.4221,36
169.471,-43.7289,42
169.619,-43.9394,44
170.199,-43.5029,16
169.81,-43.8839,42
170.161,-43.4341,18
170.291,-43.4103,44
170.219,-43.4923,16
170.147,-43.4195,18
169.795,-43.5596,20
170.207,-43.3877,18
170.17,-43.4738,16
170.107,-43.4406,18
170.227,-43.3772,30
169.709,-43.6271,16
169.697,-43.9871,26
170.27,-43.6657,30
169.997,-43.4538,26
169.445,-43.7647,44
169.981,-43.6841,28
170.292,-43.5651,34
170.26,-43.4711,16
169.694,-43.7674,44
169.992,-43.479,18
170.205,-43.4777,16
169.839,-43.6033,38
170.291,-43.4103,26
170.255,-43.6511,18
170.251,-43.4314,28
169.581,-43.8706,44
169.937,-43.4856,16
169.773,-43.8151,42
169.909,-43.921,24
169.851,-43.8627,40
169.691,-43.7025,36
170.267,-43.6008,44
170.153,-43.5492,18
169.819,-43.7688,40
170.269,-43.5108,16
169.535,-43.762,36
170.202,-43.4129,38
170.193,-43.3732,18
170.096,-43.6458,18
170.243,-43.5466,16
170.294,-43.4751,16
170.208,-43.5426,32
170.029,-43.5478,20
170.02,-43.5081,24
170.174,-43.5386,32
169.967,-43.8244,36
170.101,-43.4658,18
170.012,-43.4684,28
170.049,-43.5372,16
170.28,-43.4606,16
169.865,-43.5676,18
170.087,-43.4512,34
170.004,-43.7384,40
169.671,-43.7131,42
170.044,-43.5624,24
170.256,-43.4063,18
170.292,-43.5651,42
169.665,-43.7383,34
170.015,-43.5333,36
170.058,-43.5769,40
169.431,-43.7501,36
170.276,-43.3957,30
169.553,-43.6866,32
169.691,-43.7025,26
170.171,-43.6286,24
169.931,-43.5107,28
169.888,-43.6219,30
170.158,-43.7689,44
170.127,-43.4301,18
169.665,-43.7383,44
169.431,-43.7501,44
170.012,-43.4684,22
170.293,-43.3203,44
169.431,-43.7501,32
170.296,-43.63,28
169.459,-43.7792,28
170.19,-43.4632,16
170.185,-43.4883,20
170.132,-43.4049,26
170.052,-43.4472,32
169.656,-43.8534,26
170.044,-43.5624,16
169.648,-43.6589,18
170.171,-43.6286,16
170.092,-43.4261,18
170.078,-43.4115,18
169.431,-43.7501,40
169.911,-43.5213,22
170.225,-43.4672,16
170.293,-43.3203,40
170.278,-43.5506,18
169.633,-43.954,44
169.471,-43.7289,16
169.998,-43.6087,16
170.026,-43.483,16
169.865,-43.5676,22
170.232,-43.5969,34
170.254,-43.4963,16
169.954,-43.565,16
169.459,-43.7792,36
170.11,-43.5055,18
169.775,-43.5702,38
169.876,-43.5173,28
169.575,-43.8957,34
170.247,-43.3666,36
170.095,-43.4909,18
170.017,-43.4433,18
170.231,-43.442,16
169.659,-43.9182,42
170.101,-43.4658,34
169.997,-43.4538,34
170.296,-43.3851,32
169.709,-43.9368,42
170.241,-43.6366,20
170.133,-43.5598,42
170.242,-43.3917,26
170.265,-43.446,16
170.012,-43.4684,18
169.975,-43.7093,20
169.691,-44.0122,44
170.287,-43.5903,30
170.205,-43.4777,20
169.602,-43.7052,24
170.112,-43.4155,18
169.494,-43.7832,40
169.619,-43.9394,28
169.715,-43.602,30
169.431,-43.7501,16
170.28,-43.4606,16
170.17,-43.4738,36
169.879,-43.5822,18
169.842,-43.823,44
170.087,-43.6061,24
170.097,-43.8006,44
170.026,-43.483,36
169.738,-43.6562,38
170.149,-43.7292,16
169.503,-43.8229,34
170.21,-43.4526,16
169.608,-43.68,24
170.209,-43.6974,28
170.179,-43.5135,28
170.055,-43.5121,30
169.694,-43.6125,36
169.512,-43.7078,42
170.14,-43.6895,16
169.973,-43.7992,44
170.065,-43.7066,16
169.952,-43.8098,34
169.971,-43.4896,34
169.566,-43.856,34
170.165,-43.4989,16
169.604,-43.9248,34
170.004,-43.7384,40
169.876,-43.5173,32
169.492,-43.7183,44
170.205,-43.4777,16
170.258,-43.5611,18
170.219,-43.4923,28
170.283,-43.5254,24
169.541,-43.7369,20
170.03,-43.7027,44
169.712,-44.0016,22
170.02,-43.5081,16
170.058,-43.4221,16
169.874,-43.7622,30
170.064,-43.5518,44
170.202,-43.4129,42
170.149,-43.7292,24
170.072,-43.4367,18
169.509,-43.7978,16
170.166,-43.6537,22
169.92,-43.7159,20
169.941,-43.8601,30
170.274,-43.4857,16
170.056,-43.6669,16
169.538,-43.8269,34
169.624,-43.9143,20
169.633,-43.954,36
169.85,-43.553,26
169.931,-43.5107,16
169.573,-43.676,28
170.291,-43.4103,30
170.265,-43.446,16
170.196,-43.438,18
170.294,-43.4751,42
169.9,-43.7264,42
169.471,-43.7289,32
169.651,-43.7237,44
169.688,-43.9474,36
169.445,-43.7647,32
169.601,-43.86,42
170.105,-43.6855,24
169.601,-43.86,18
169.738,-43.8111,38
169.903,-43.6364,42
169.517,-43.8375,26
170.205,-43.4777,36
169.949,-43.745,28
170.234,-43.5069,16
169.868,-43.6325,18
169.471,-43.7289,42
169.99,-43.7238,16
170.199,-43.5029,16
170.146,-43.6643,22
169.662,-43.6734,44
170.058,-43.4221,24
170.162,-43.5889,26
169.471,-43.7289,36
170.243,-43.5466,16
170.285,-43.4354,18
169.949,-43.745,24
170.099,-43.5558,30
170.166,-43.6537,38
170.17,-43.4738,16
170.107,-43.4406,18
169.972,-43.6444,26
170.133,-43.5598,18
169.546,-43.8666,24
169.613,-43.6549,42
170.227,-43.3772,30
170.298,-43.54,42
170.13,-43.4949,24
169.842,-43.6682,18
170.3,-43.45,18
170.282,-43.3706,32
169.931,-43.5107,24
169.981,-43.6841,28
169.634,-43.6443,26
170.263,-43.536,16
169.909,-43.7661,28
170.26,-43.4711,16
169.694,-43.7674,44
169.934,-43.5756,30
169.593,-43.6654,38
169.966,-43.5147,26
170.255,-43.6511,18
170.282,-43.3706,36
169.912,-43.831,24
169.822,-43.8336,32
170.148,-43.5743,34
169.686,-43.7277,38
170.214,-43.5174,16
169.908,-43.6113,32
169.773,-43.8151,20
170.232,-43.5969,22
170.294,-43.4751,16
169.971,-43.4896,22
169.451,-43.7395,36
170.299,-43.6948,16
170.185,-43.4883,20
169.836,-43.5385,44
170.19,-43.4632,32
170.147,-43.4195,34
169.804,-43.5994,40
169.911,-43.5213,18
169.856,-43.5279,26
170.092,-43.4261,22
169.96,-43.5399,16
170.167,-43.4089,18
170.207,-43.3877,30
169.431,-43.7501,32
170.276,-43.3957,22
169.966,-43.5147,44
170.253,-43.3414,16
169.566,-43.856,44
170.237,-43.5717,38
170.206,-43.6326,16
170.066,-43.4618,34
170.169,-43.7186,30
170.029,-43.5478,16
170.251,-43.4314,18
170.293,-43.3203,36
169.72,-43.7317,30
169.431,-43.7501,36
170.194,-43.528,16
169.973,-43.7992,40
169.951,-43.5001,28
170.27,-43.6657,26
169.761,-43.8653,24
170.147,-43.4195,42
169.874,-43.917,42
170.127,-43.4301,18
169.896,-43.5067,36
169.431,-43.7501,44
169.755,-43.5808,18
169.451,-43.7395,42
