169.238 -43.5859 -2 14.8265
169.238 -43.5859 0 14.3593
169.238 -43.5859 2 14.2185
169.238 -43.5859 4 14.0723
169.238 -43.5859 6 13.942
169.238 -43.5859 8 13.8748
169.238 -43.5859 10 13.8222
169.238 -43.5859 12 13.7843
169.238 -43.5859 14 13.7826
169.238 -43.5859 16 13.8089
169.238 -43.5859 18 13.8429
169.238 -43.5859 20 13.8802
169.238 -43.5859 22 13.9213
169.238 -43.5859 24 13.9594
169.238 -43.5859 26 14.0077
169.238 -43.5859 28 14.0657
169.238 -43.5859 30 14.1364
169.238 -43.5859 32 14.2164
169.238 -43.5859 34 14.3012
169.238 -43.5859 36 14.3875
169.238 -43.5859 38 14.4666
169.238 -43.5859 40 14.5304
169.238 -43.5859 42 14.5762
169.238 -43.5859 44 14.613
169.238 -43.5859 46 14.6442
169.258 -43.5753 -2 14.567
169.258 -43.5753 0 14.101
169.258 -43.5753 2 13.965
169.258 -43.5753 4 13.8238
169.258 -43.5753 6 13.6959
169.258 -43.5753 8 13.6272
169.258 -43.5753 10 13.5727
169.258 -43.5753 12 13.5326
169.258 -43.5753 14 13.5313
169.258 -43.5753 16 13.5584
169.258 -43.5753 18 13.5933
169.258 -43.5753 20 13.632
169.258 -43.5753 22 13.6749
169.258 -43.5753 24 13.7152
169.258 -43.5753 26 13.7649
169.258 -43.5753 28 13.8245
169.258 -43.5753 30 13.8969
169.258 -43.5753 32 13.9782
169.258 -43.5753 34 14.0635
169.258 -43.5753 36 14.1499
169.258 -43.5753 38 14.2294
169.258 -43.5753 40 14.2955
169.258 -43.5753 42 14.348
169.258 -43.5753 44 14.3917
169.258 -43.5753 46 14.4305
169.279 -43.5648 -2 14.3099
169.279 -43.5648 0 13.8441
169.279 -43.5648 2 13.7124
169.279 -43.5648 4 13.5772
169.279 -43.5648 6 13.4526
169.279 -43.5648 8 13.3816
169.279 -43.5648 10 13.3261
169.279 -43.5648 12 13.2849
169.279 -43.5648 14 13.2841
169.279 -43.5648 16 13.3118
169.279 -43.5648 18 13.3481
169.279 -43.5648 20 13.3878
169.279 -43.5648 22 13.4318
169.279 -43.5648 24 13.4746
169.279 -43.5648 26 13.5257
169.279 -43.5648 28 13.587
169.279 -43.5648 30 13.661
169.279 -43.5648 32 13.7435
169.279 -43.5648 34 13.8292
169.279 -43.5648 36 13.9157
169.279 -43.5648 38 13.9959
169.279 -43.5648 40 14.0645
169.279 -43.5648 42 14.1219
169.279 -43.5648 44 14.1721
169.279 -43.5648 46 14.218
169.299 -43.5542 -2 14.054
169.299 -43.5542 0 13.5883
169.299 -43.5542 2 13.4607
169.299 -43.5542 4 13.3315
169.299 -43.5542 6 13.2111
169.299 -43.5542 8 13.1399
169.299 -43.5542 10 13.0833
169.299 -43.5542 12 13.0414
169.299 -43.5542 14 13.0413
169.299 -43.5542 16 13.0696
169.299 -43.5542 18 13.1066
169.299 -43.5542 20 13.1478
169.299 -43.5542 22 13.1933
169.299 -43.5542 24 13.238
169.299 -43.5542 26 13.2903
169.299 -43.5542 28 13.3531
169.299 -43.5542 30 13.4287
169.299 -43.5542 32 13.5122
169.299 -43.5542 34 13.5984
169.299 -43.5542 36 13.6849
169.299 -43.5542 38 13.7661
169.299 -43.5542 40 13.8376
169.299 -43.5542 42 13.8995
169.299 -43.5542 44 13.9555
169.299 -43.5542 46 14.0075
169.319 -43.5436 -2 13.7991
169.319 -43.5436 0 13.3336
169.319 -43.5436 2 13.2098
169.319 -43.5436 4 13.0864
169.319 -43.5436 6 12.9709
169.319 -43.5436 8 12.9005
169.319 -43.5436 10 12.8432
169.319 -43.5436 12 12.8022
169.319 -43.5436 14 12.8032
169.319 -43.5436 16 12.8321
169.319 -43.5436 18 12.8699
169.319 -43.5436 20 12.9122
169.319 -43.5436 22 12.959
169.319 -43.5436 24 13.0054
169.319 -43.5436 26 13.0588
169.319 -43.5436 28 13.1231
169.319 -43.5436 30 13.2
169.319 -43.5436 32 13.2845
169.319 -43.5436 34 13.371
169.319 -43.5436 36 13.4579
169.319 -43.5436 38 13.5404
169.319 -43.5436 40 13.6149
169.319 -43.5436 42 13.6814
169.319 -43.5436 44 13.7427
169.319 -43.5436 46 13.8007
169.339 -43.533 -2 13.5456
169.339 -43.533 0 13.0799
169.339 -43.533 2 12.9595
169.339 -43.533 4 12.841
169.339 -43.533 6 12.7317
169.339 -43.533 8 12.6643
169.339 -43.533 10 12.6076
169.339 -43.533 12 12.5677
169.339 -43.533 14 12.5701
169.339 -43.533 16 12.5995
169.339 -43.533 18 12.6381
169.339 -43.533 20 12.6813
169.339 -43.533 22 12.7292
169.339 -43.533 24 12.777
169.339 -43.533 26 12.8315
169.339 -43.533 28 12.897
169.339 -43.533 30 12.9751
169.339 -43.533 32 13.0604
169.339 -43.533 34 13.1474
169.339 -43.533 36 13.235
169.339 -43.533 38 13.3192
169.339 -43.533 40 13.3969
169.339 -43.533 42 13.4676
169.339 -43.533 44 13.5339
169.339 -43.533 46 13.598
169.36 -43.5224 -2 13.2937
169.36 -43.5224 0 12.8277
169.36 -43.5224 2 12.7096
169.36 -43.5224 4 12.5952
169.36 -43.5224 6 12.4916
169.36 -43.5224 8 12.4297
169.36 -43.5224 10 12.3755
169.36 -43.5224 12 12.3382
169.36 -43.5224 14 12.3424
169.36 -43.5224 16 12.3724
169.36 -43.5224 18 12.4115
169.36 -43.5224 20 12.4552
169.36 -43.5224 22 12.5039
169.36 -43.5224 24 12.5529
169.36 -43.5224 26 12.6083
169.36 -43.5224 28 12.6749
169.36 -43.5224 30 12.7541
169.36 -43.5224 32 12.8401
169.36 -43.5224 34 12.9279
169.36 -43.5224 36 13.0168
169.36 -43.5224 38 13.1032
169.36 -43.5224 40 13.184
169.36 -43.5224 42 13.2584
169.36 -43.5224 44 13.3295
169.36 -43.5224 46 13.3997
169.38 -43.5119 -2 13.0444
169.38 -43.5119 0 12.5777
169.38 -43.5119 2 12.4604
169.38 -43.5119 4 12.3485
169.38 -43.5119 6 12.2501
169.38 -43.5119 8 12.1966
169.38 -43.5119 10 12.1472
169.38 -43.5119 12 12.1145
169.38 -43.5119 14 12.121
169.38 -43.5119 16 12.1516
169.38 -43.5119 18 12.1907
169.38 -43.5119 20 12.2345
169.38 -43.5119 22 12.2836
169.38 -43.5119 24 12.3333
169.38 -43.5119 26 12.3894
169.38 -43.5119 28 12.4569
169.38 -43.5119 30 12.5369
169.38 -43.5119 32 12.6239
169.38 -43.5119 34 12.7129
169.38 -43.5119 36 12.8036
169.38 -43.5119 38 12.8926
169.38 -43.5119 40 12.9764
169.38 -43.5119 42 13.0541
169.38 -43.5119 44 13.1299
169.38 -43.5119 46 13.2062
169.4 -43.5013 -2 12.7965
169.4 -43.5013 0 12.3316
169.4 -43.5013 2 12.2125
169.4 -43.5013 4 12.101
169.4 -43.5013 6 12.0067
169.4 -43.5013 8 11.9645
169.4 -43.5013 10 11.9227
169.4 -43.5013 12 11.897
169.4 -43.5013 14 11.9065
169.4 -43.5013 16 11.9376
169.4 -43.5013 18 11.9762
169.4 -43.5013 20 12.0195
169.4 -43.5013 22 12.0683
169.4 -43.5013 24 12.1182
169.4 -43.5013 26 12.1749
169.4 -43.5013 28 12.2431
169.4 -43.5013 30 12.324
169.4 -43.5013 32 12.4121
169.4 -43.5013 34 12.503
169.4 -43.5013 36 12.5962
169.4 -43.5013 38 12.6878
169.4 -43.5013 40 12.7741
169.4 -43.5013 42 12.855
169.4 -43.5013 44 12.9353
169.4 -43.5013 46 13.0179
169.42 -43.4907 -2 12.5516
169.42 -43.4907 0 12.0886
169.42 -43.4907 2 11.9678
169.42 -43.4907 4 11.8564
169.42 -43.4907 6 11.7645
169.42 -43.4907 8 11.7362
169.42 -43.4907 10 11.7014
169.42 -43.4907 12 11.6833
169.42 -43.4907 14 11.6958
169.42 -43.4907 16 11.7274
169.42 -43.4907 18 11.7655
169.42 -43.4907 20 11.8083
169.42 -43.4907 22 11.8568
169.42 -43.4907 24 11.9069
169.42 -43.4907 26 11.9643
169.42 -43.4907 28 12.0331
169.42 -43.4907 30 12.1147
169.42 -43.4907 32 12.2041
169.42 -43.4907 34 12.297
169.42 -43.4907 36 12.3927
169.42 -43.4907 38 12.487
169.42 -43.4907 40 12.5762
169.42 -43.4907 42 12.6605
169.42 -43.4907 44 12.7458
169.42 -43.4907 46 12.8348
169.441 -43.4801 -2 12.3103
169.441 -43.4801 0 11.8491
169.441 -43.4801 2 11.7266
169.441 -43.4801 4 11.6151
169.441 -43.4801 6 11.5251
169.441 -43.4801 8 11.5108
169.441 -43.4801 10 11.4842
169.441 -43.4801 12 11.4736
169.441 -43.4801 14 11.4893
169.441 -43.4801 16 11.5213
169.441 -43.4801 18 11.559
169.441 -43.4801 20 11.6013
169.441 -43.4801 22 11.6496
169.441 -43.4801 24 11.6999
169.441 -43.4801 26 11.7581
169.441 -43.4801 28 11.8276
169.441 -43.4801 30 11.9097
169.441 -43.4801 32 12.0004
169.441 -43.4801 34 12.0952
169.441 -43.4801 36 12.1935
169.441 -43.4801 38 12.2907
169.441 -43.4801 40 12.3831
169.441 -43.4801 42 12.4714
169.441 -43.4801 44 12.5621
169.441 -43.4801 46 12.6578
169.461 -43.4695 -2 12.0727
169.461 -43.4695 0 11.6135
169.461 -43.4695 2 11.4896
169.461 -43.4695 4 11.3786
169.461 -43.4695 6 11.2897
169.461 -43.4695 8 11.2898
169.461 -43.4695 10 11.2709
169.461 -43.4695 12 11.2681
169.461 -43.4695 14 11.287
169.461 -43.4695 16 11.3195
169.461 -43.4695 18 11.3569
169.461 -43.4695 20 11.399
169.461 -43.4695 22 11.4472
169.461 -43.4695 24 11.4979
169.461 -43.4695 26 11.557
169.461 -43.4695 28 11.6275
169.461 -43.4695 30 11.7104
169.461 -43.4695 32 11.8018
169.461 -43.4695 34 11.8985
169.461 -43.4695 36 11.9994
169.461 -43.4695 38 12.0998
169.461 -43.4695 40 12.1958
169.461 -43.4695 42 12.2889
169.461 -43.4695 44 12.3855
169.461 -43.4695 46 12.4876
169.481 -43.459 -2 11.8402
169.481 -43.459 0 11.383
169.481 -43.459 2 11.258
169.481 -43.459 4 11.1465
169.481 -43.459 6 11.0593
169.481 -43.459 8 11.0729
169.481 -43.459 10 11.0621
169.481 -43.459 12 11.067
169.481 -43.459 14 11.0893
169.481 -43.459 16 11.1222
169.481 -43.459 18 11.1596
169.481 -43.459 20 11.2017
169.481 -43.459 22 11.25
169.481 -43.459 24 11.3013
169.481 -43.459 26 11.3615
169.481 -43.459 28 11.4331
169.481 -43.459 30 11.5173
169.481 -43.459 32 11.6105
169.481 -43.459 34 11.7093
169.481 -43.459 36 11.8129
169.481 -43.459 38 11.9166
169.481 -43.459 40 12.017
169.481 -43.459 42 12.1155
169.481 -43.459 44 12.2172
169.481 -43.459 46 12.3228
169.501 -43.4484 -2 11.6132
169.501 -43.4484 0 11.1581
169.501 -43.4484 2 11.0318
169.501 -43.4484 4 10.921
169.501 -43.4484 6 10.835
169.501 -43.4484 8 10.8608
169.501 -43.4484 10 10.8585
169.501 -43.4484 12 10.8712
169.501 -43.4484 14 10.897
169.501 -43.4484 16 10.93
169.501 -43.4484 18 10.9677
169.501 -43.4484 20 11.01
169.501 -43.4484 22 11.0586
169.501 -43.4484 24 11.1108
169.501 -43.4484 26 11.1722
169.501 -43.4484 28 11.2453
169.501 -43.4484 30 11.3312
169.501 -43.4484 32 11.4265
169.501 -43.4484 34 11.5282
169.501 -43.4484 36 11.6354
169.501 -43.4484 38 11.7433
169.501 -43.4484 40 11.8478
169.501 -43.4484 42 11.9499
169.501 -43.4484 44 12.055
169.501 -43.4484 46 12.1639
169.522 -43.4378 -2 11.3918
169.522 -43.4378 0 10.9388
169.522 -43.4378 2 10.8121
169.522 -43.4378 4 10.7016
169.522 -43.4378 6 10.6176
169.522 -43.4378 8 10.651
169.522 -43.4378 10 10.6611
169.522 -43.4378 12 10.6814
169.522 -43.4378 14 10.7106
169.522 -43.4378 16 10.7436
169.522 -43.4378 18 10.782
169.522 -43.4378 20 10.8247
169.522 -43.4378 22 10.8736
