169.238 -43.5859 -2 12.2257
169.238 -43.5859 0 11.7616
169.238 -43.5859 2 11.6312
169.238 -43.5859 4 11.4996
169.238 -43.5859 6 11.3859
169.238 -43.5859 8 11.3288
169.238 -43.5859 10 11.2821
169.238 -43.5859 12 11.2477
169.238 -43.5859 14 11.252
169.238 -43.5859 16 11.28
169.238 -43.5859 18 11.3186
169.238 -43.5859 20 11.3641
169.238 -43.5859 22 11.4165
169.238 -43.5859 24 11.4716
169.238 -43.5859 26 11.5281
169.238 -43.5859 28 11.5956
169.238 -43.5859 30 11.6753
169.238 -43.5859 32 11.7651
169.238 -43.5859 34 11.8624
169.238 -43.5859 36 11.9667
169.238 -43.5859 38 12.0667
169.238 -43.5859 40 12.1531
169.238 -43.5859 42 12.2339
169.238 -43.5859 44 12.3126
169.238 -43.5859 46 12.3975
169.258 -43.5753 -2 11.9446
169.258 -43.5753 0 11.4807
169.258 -43.5753 2 11.3547
169.258 -43.5753 4 11.2338
169.258 -43.5753 6 11.1207
169.258 -43.5753 8 11.0651
169.258 -43.5753 10 11.0185
169.258 -43.5753 12 10.9846
169.258 -43.5753 14 10.9906
169.258 -43.5753 16 11.0194
169.258 -43.5753 18 11.0598
169.258 -43.5753 20 11.1077
169.258 -43.5753 22 11.1638
169.258 -43.5753 24 11.221
169.258 -43.5753 26 11.2805
169.258 -43.5753 28 11.3509
169.258 -43.5753 30 11.4334
169.258 -43.5753 32 11.5257
169.258 -43.5753 34 11.6249
169.258 -43.5753 36 11.7308
169.258 -43.5753 38 11.8319
169.258 -43.5753 40 11.923
169.258 -43.5753 42 12.0078
169.258 -43.5753 44 12.0946
169.258 -43.5753 46 12.1863
169.279 -43.5648 -2 11.6634
169.279 -43.5648 0 11.1998
169.279 -43.5648 2 11.078
169.279 -43.5648 4 10.9622
169.279 -43.5648 6 10.8556
169.279 -43.5648 8 10.8027
169.279 -43.5648 10 10.7573
169.279 -43.5648 12 10.7246
169.279 -43.5648 14 10.7327
169.279 -43.5648 16 10.7625
169.279 -43.5648 18 10.8046
169.279 -43.5648 20 10.855
169.279 -43.5648 22 10.9133
169.279 -43.5648 24 10.9741
169.279 -43.5648 26 11.0366
169.279 -43.5648 28 11.1099
169.279 -43.5648 30 11.1954
169.279 -43.5648 32 11.2901
169.279 -43.5648 34 11.3912
169.279 -43.5648 36 11.4984
169.279 -43.5648 38 11.6024
169.279 -43.5648 40 11.6955
169.279 -43.5648 42 11.7891
169.279 -43.5648 44 11.8816
169.279 -43.5648 46 11.9802
169.299 -43.5542 -2 11.3819
169.299 -43.5542 0 10.9186
169.299 -43.5542 2 10.8011
169.299 -43.5542 4 10.69
169.299 -43.5542 6 10.59
169.299 -43.5542 8 10.5415
169.299 -43.5542 10 10.4985
169.299 -43.5542 12 10.468
169.299 -43.5542 14 10.4785
169.299 -43.5542 16 10.5093
169.299 -43.5542 18 10.5533
169.299 -43.5542 20 10.6062
169.299 -43.5542 22 10.6675
169.299 -43.5542 24 10.7311
169.299 -43.5542 26 10.7967
169.299 -43.5542 28 10.873
169.299 -43.5542 30 10.9613
169.299 -43.5542 32 11.0585
169.299 -43.5542 34 11.1615
169.299 -43.5542 36 11.2699
169.299 -43.5542 38 11.3766
169.299 -43.5542 40 11.4756
169.299 -43.5542 42 11.5763
169.299 -43.5542 44 11.6742
169.299 -43.5542 46 11.7769
169.319 -43.5436 -2 11.0998
169.319 -43.5436 0 10.6368
169.319 -43.5436 2 10.5236
169.319 -43.5436 4 10.4172
169.319 -43.5436 6 10.3231
169.319 -43.5436 8 10.281
169.319 -43.5436 10 10.242
169.319 -43.5436 12 10.2148
169.319 -43.5436 14 10.2283
169.319 -43.5436 16 10.2603
169.319 -43.5436 18 10.3062
169.319 -43.5436 20 10.3617
169.319 -43.5436 22 10.4259
169.319 -43.5436 24 10.4923
169.319 -43.5436 26 10.561
169.319 -43.5436 28 10.6402
169.319 -43.5436 30 10.7314
169.319 -43.5436 32 10.8312
169.319 -43.5436 34 10.9363
169.319 -43.5436 36 11.0469
169.319 -43.5436 38 11.1571
169.319 -43.5436 40 11.2614
169.319 -43.5436 42 11.3645
169.319 -43.5436 44 11.4722
169.319 -43.5436 46 11.583
169.339 -43.533 -2 10.8172
169.339 -43.533 0 10.3545
169.339 -43.533 2 10.2455
169.339 -43.533 4 10.1434
169.339 -43.533 6 10.054
169.339 -43.533 8 10.0206
169.339 -43.533 10 9.98767
169.339 -43.533 12 9.96545
169.339 -43.533 14 9.9823
169.339 -43.533 16 10.0155
169.339 -43.533 18 10.0636
169.339 -43.533 20 10.1216
169.339 -43.533 22 10.1886
169.339 -43.533 24 10.2579
169.339 -43.533 26 10.3296
169.339 -43.533 28 10.4118
169.339 -43.533 30 10.506
169.339 -43.533 32 10.6083
169.339 -43.533 34 10.7156
169.339 -43.533 36 10.828
169.339 -43.533 38 10.9423
169.339 -43.533 40 11.0521
169.339 -43.533 42 11.1627
169.339 -43.533 44 11.2748
169.339 -43.533 46 11.396
169.36 -43.5224 -2 10.5347
169.36 -43.5224 0 10.0721
169.36 -43.5224 2 9.96673
169.36 -43.5224 4 9.86874
169.36 -43.5224 6 9.78265
169.36 -43.5224 8 9.75959
169.36 -43.5224 10 9.73513
169.36 -43.5224 12 9.72011
169.36 -43.5224 14 9.74081
169.36 -43.5224 16 9.77554
169.36 -43.5224 18 9.82573
169.36 -43.5224 20 9.88627
169.36 -43.5224 22 9.95599
169.36 -43.5224 24 10.0282
169.36 -43.5224 26 10.1029
169.36 -43.5224 28 10.1881
169.36 -43.5224 30 10.2852
169.36 -43.5224 32 10.3902
169.36 -43.5224 34 10.5001
169.36 -43.5224 36 10.6156
169.36 -43.5224 38 10.733
169.36 -43.5224 40 10.8505
169.36 -43.5224 42 10.9674
169.36 -43.5224 44 11.0881
169.36 -43.5224 46 11.2162
169.38 -43.5119 -2 10.2535
169.38 -43.5119 0 9.79075
169.38 -43.5119 2 9.68781
169.38 -43.5119 4 9.59307
169.38 -43.5119 6 9.50888
169.38 -43.5119 8 9.49718
169.38 -43.5119 10 9.48398
169.38 -43.5119 12 9.47866
169.38 -43.5119 14 9.50386
169.38 -43.5119 16 9.54042
169.38 -43.5119 18 9.59282
169.38 -43.5119 20 9.65586
169.38 -43.5119 22 9.72826
169.38 -43.5119 24 9.80328
169.38 -43.5119 26 9.88114
169.38 -43.5119 28 9.96935
169.38 -43.5119 30 10.0693
169.38 -43.5119 32 10.1773
169.38 -43.5119 34 10.2902
