169.238 -43.5859 -2 7.15129
169.238 -43.5859 0 6.69432
169.238 -43.5859 2 6.59676
169.238 -43.5859 4 6.51198
169.238 -43.5859 6 6.44077
169.238 -43.5859 8 6.45871
169.238 -43.5859 10 6.48922
169.238 -43.5859 12 6.5316
169.238 -43.5859 14 6.58431
169.238 -43.5859 16 6.65546
169.238 -43.5859 18 6.75197
169.238 -43.5859 20 6.86795
169.238 -43.5859 22 7.00098
169.238 -43.5859 24 7.14357
169.238 -43.5859 26 7.28899
169.238 -43.5859 28 7.44727
169.238 -43.5859 30 7.61657
169.238 -43.5859 32 7.7959
169.238 -43.5859 34 7.98581
169.238 -43.5859 36 8.18106
169.238 -43.5859 38 8.37588
169.238 -43.5859 40 8.5662
169.238 -43.5859 42 8.75242
169.238 -43.5859 44 8.93664
169.238 -43.5859 46 9.12042
169.258 -43.5753 -2 6.96443
169.258 -43.5753 0 6.50757
169.258 -43.5753 2 6.41403
169.258 -43.5753 4 6.33609
169.258 -43.5753 6 6.27173
169.258 -43.5753 8 6.29058
169.258 -43.5753 10 6.32227
169.258 -43.5753 12 6.36619
169.258 -43.5753 14 6.42094
169.258 -43.5753 16 6.49496
169.258 -43.5753 18 6.5954
169.258 -43.5753 20 6.71611
169.258 -43.5753 22 6.85348
169.258 -43.5753 24 6.99661
169.258 -43.5753 26 7.14871
169.258 -43.5753 28 7.31102
169.258 -43.5753 30 7.48419
169.258 -43.5753 32 7.6673
169.258 -43.5753 34 7.86024
169.258 -43.5753 36 8.05803
169.258 -43.5753 38 8.2555
169.258 -43.5753 40 8.44893
169.258 -43.5753 42 8.63861
169.258 -43.5753 44 8.82649
169.258 -43.5753 46 9.01402
169.279 -43.5648 -2 6.79118
169.279 -43.5648 0 6.33438
169.279 -43.5648 2 6.24471
169.279 -43.5648 4 6.17355
169.279 -43.5648 6 6.11596
169.279 -43.5648 8 6.13585
169.279 -43.5648 10 6.16896
169.279 -43.5648 12 6.21458
169.279 -43.5648 14 6.27148
169.279 -43.5648 16 6.34853
169.279 -43.5648 18 6.45281
169.279 -43.5648 20 6.57702
169.279 -43.5648 22 6.71489
169.279 -43.5648 24 6.86434
169.279 -43.5648 26 7.02039
169.279 -43.5648 28 7.18634
169.279 -43.5648 30 7.36313
169.279 -43.5648 32 7.54981
169.279 -43.5648 34 7.74559
169.279 -43.5648 36 7.94573
169.279 -43.5648 38 8.14563
169.279 -43.5648 40 8.34192
169.279 -43.5648 42 8.53476
169.279 -43.5648 44 8.726
169.279 -43.5648 46 8.91699
169.299 -43.5542 -2 6.63237
169.299 -43.5542 0 6.17559
169.299 -43.5542 2 6.08966
169.299 -43.5542 4 6.0253
169.299 -43.5542 6 5.9744
169.299 -43.5542 8 5.9955
169.299 -43.5542 10 6.03025
169.299 -43.5542 12 6.07771
169.299 -43.5542 14 6.13676
169.299 -43.5542 16 6.21657
169.299 -43.5542 18 6.32345
169.299 -43.5542 20 6.44834
169.299 -43.5542 22 6.59195
169.299 -43.5542 24 6.74507
169.299 -43.5542 26 6.90453
169.299 -43.5542 28 7.07383
169.299 -43.5542 30 7.25399
169.299 -43.5542 32 7.44396
169.299 -43.5542 34 7.64233
169.299 -43.5542 36 7.8446
169.299 -43.5542 38 8.04668
169.299 -43.5542 40 8.24554
169.299 -43.5542 42 8.44123
169.299 -43.5542 44 8.63549
169.299 -43.5542 46 8.82958
169.319 -43.5436 -2 6.48895
169.319 -43.5436 0 6.03217
