169.238 -43.5859 -2 9.37169
169.238 -43.5859 0 8.91214
169.238 -43.5859 2 8.79481
169.238 -43.5859 4 8.67929
169.238 -43.5859 6 8.57619
169.238 -43.5859 8 8.55241
169.238 -43.5859 10 8.53753
169.238 -43.5859 12 8.53565
169.238 -43.5859 14 8.56785
169.238 -43.5859 16 8.6062
169.238 -43.5859 18 8.66621
169.238 -43.5859 20 8.74197
169.238 -43.5859 22 8.83135
169.238 -43.5859 24 8.92649
169.238 -43.5859 26 9.02214
169.238 -43.5859 28 9.12504
169.238 -43.5859 30 9.23797
169.238 -43.5859 32 9.36677
169.238 -43.5859 34 9.49673
169.238 -43.5859 36 9.63204
169.238 -43.5859 38 9.77193
169.238 -43.5859 40 9.90879
169.238 -43.5859 42 10.0453
169.238 -43.5859 44 10.1847
169.238 -43.5859 46 10.3254
169.258 -43.5753 -2 9.06842
169.258 -43.5753 0 8.60955
169.258 -43.5753 2 8.49924
169.258 -43.5753 4 8.39061
169.258 -43.5753 6 8.29321
169.258 -43.5753 8 8.27208
169.258 -43.5753 10 8.26062
169.258 -43.5753 12 8.26218
169.258 -43.5753 14 8.29689
169.258 -43.5753 16 8.33765
169.258 -43.5753 18 8.40139
169.258 -43.5753 20 8.48232
169.258 -43.5753 22 8.57615
169.258 -43.5753 24 8.67663
169.258 -43.5753 26 8.77784
169.258 -43.5753 28 8.88634
169.258 -43.5753 30 9.00479
169.258 -43.5753 32 9.13694
169.258 -43.5753 34 9.27444
169.258 -43.5753 36 9.41471
169.258 -43.5753 38 9.56089
169.258 -43.5753 40 9.70583
169.258 -43.5753 42 9.85192
169.258 -43.5753 44 9.99723
169.258 -43.5753 46 10.1438
169.279 -43.5648 -2 8.76574
169.279 -43.5648 0 8.30746
169.279 -43.5648 2 8.20405
169.279 -43.5648 4 8.10279
169.279 -43.5648 6 8.0113
169.279 -43.5648 8 7.99341
169.279 -43.5648 10 7.98621
169.279 -43.5648 12 7.99193
169.279 -43.5648 14 8.02929
169.279 -43.5648 16 8.0729
169.279 -43.5648 18 8.14078
